D2100091;1;OR;2;2021-01-11T14:00:38;COMPLETE;-;;356789118970381;
D2100104;1;OR;2;2021-01-13T11:00:10;COMPLETE;-;;356786118902430;
D2100106;1;OR;2;2021-01-13T11:00:10;COMPLETE;-;;352821111413293;
D2100113;1;OR;2;2021-01-13T11:40:04;COMPLETE;-;;356779118802007;
D2100114;1;OR;2;2021-01-13T12:20:24;COMPLETE;-;;356788118889674;
D2100116;1;OR;2;2021-01-13T13:00:05;COMPLETE;-;;356778118784900;
D2100157;1;OR;2;2021-01-18T12:01:06;COMPLETE;-;;356788118778224;
D2100167;1;OR;2;2021-01-19T13:20:24;COMPLETE;-;;356788118969526;
D2100171;1;OR;2;2021-01-19T14:40:32;COMPLETE;-;;356788118903236;
D2100172;1;OR;2;2021-01-19T15:46:13;COMPLETE;-;;356788118862812;
D2100218;1;OR;2;2021-01-26T11:00:24;COMPLETE;-;;356788118987940;
D2100219;1;OR;2;2021-01-26T11:00:24;COMPLETE;-;;356789118780111;
D2100220;1;OR;2;2021-01-26T11:20:07;COMPLETE;-;;356789118782729;
D2100223;1;OR;2;2021-01-26T11:40:22;COMPLETE;-;;356789118955473;
D2100222;1;OR;2;2021-01-26T11:40:22;COMPLETE;-;;356788118918515;
D2100224;1;OR;2;2021-01-26T12:00:08;COMPLETE;-;;352828114325366;
D2100243;1;OR;2;2021-01-28T11:00:48;COMPLETE;-;;356752115943017;
D2100274;1;OR;2;2021-02-01T13:00:44;COMPLETE;-;;356779118595205;
D2100279;1;OR;2;2021-02-01T14:40:48;COMPLETE;-;;356781118424857;
D2100283;1;OR;2;2021-02-02T10:20:18;COMPLETE;-;;356779118552727;
D2100302;1;OR;2;2021-02-03T11:20:23;COMPLETE;-;;356795118715056;
D2100356;1;OR;2;2021-02-08T12:00:26;COMPLETE;-;;356778118584011;
D2100355;1;OR;2;2021-02-08T12:00:26;COMPLETE;-;;356779118537900;
D2100382;1;OR;2;2021-02-10T13:20:10;COMPLETE;-;;356789118649050;
D2100381;1;OR;2;2021-02-10T13:20:10;COMPLETE;-;;356792118108226;
D2100384;1;OR;2;2021-02-10T14:20:11;COMPLETE;-;;356779118701357;
D2100383;1;OR;2;2021-02-10T14:20:11;COMPLETE;-;;356778118627497;
D2100386;1;OR;2;2021-02-10T15:00:46;COMPLETE;-;;356781118033476;
D2100385;1;OR;2;2021-02-10T15:00:46;COMPLETE;-;;356779118722122;
D2100388;1;OR;2;2021-02-11T09:49:23;COMPLETE;-;;356788118658046;
D2100413;1;OR;2;2021-02-12T14:00:46;COMPLETE;-;;356781118124283;
D2100411;1;OR;2;2021-02-12T14:00:22;COMPLETE;-;;356779118534444;
D2100412;1;OR;2;2021-02-12T14:00:46;COMPLETE;-;;356779118619641;
D2100414;1;OR;2;2021-02-12T14:00:46;COMPLETE;-;;356779118674943;
D2100415;1;OR;2;2021-02-12T14:20:40;COMPLETE;-;;356792118059825;
D2100416;1;OR;2;2021-02-12T14:20:40;COMPLETE;-;;356778118582684;
D2100424;1;OR;2;2021-02-15T09:32:18;COMPLETE;-;;356454106952491;
D2100435;1;OR;2;2021-02-16T11:00:11;COMPLETE;-;;356789118642139;
D2100437;1;OR;2;2021-02-16T12:20:08;COMPLETE;-;;356778118709154;
D2100439;1;OR;2;2021-02-16T12:40:21;COMPLETE;-;;356778118550699;
D2100444;1;OR;2;2021-02-17T12:00:44;COMPLETE;-;;356789118506714;
D2100449;1;OR;2;2021-02-17T14:20:32;COMPLETE;-;;356788118746833;
D2100469;1;OR;2;2021-02-19T12:20:40;COMPLETE;-;;356781118191142;
D2100663;1;OR;2;2021-03-09T14:20:34;COMPLETE;-;;356787119669655;
D2100668;1;OR;2;2021-03-09T15:00:11;COMPLETE;-;;356791119641508;
D2100691;1;OR;2;2021-03-11T14:20:31;COMPLETE;-;;356779119723327;
D2100708;1;OR;2;2021-03-15T14:20:39;COMPLETE;-;;356794119608048;
D2100725;1;OR;2;2021-03-16T14:28:25;COMPLETE;-;;356782119748773;
D2100744;1;OR;2;2021-03-17T15:20:09;COMPLETE;-;;356796119551318;
D2100743;1;OR;2;2021-03-17T15:20:09;COMPLETE;-;;356785119528681;
D2100757;1;OR;2;2021-03-18T15:40:47;COMPLETE;-;;356791119513855;
D2100764;1;OR;2;2021-03-19T15:52:41;COMPLETE;-;;356788119863694/356778119933019/356786119926255/356786119918104/356786119751554/356789119991634/356779119996758/356797119930544/356789119811022/356788119785822/356791119515991/356786119904021/356779119992666/356779119907037/356797119898204/356789119997250/356789119785374/356786119882276/356786119860108/356786119754400/356781119695042/356779119874203/356778119925924/356797119854967/356797119815299/356788119931269/356786119943177/356786119930620/356786119877151/356786119876484/356788119916120/356791119722985/356788119780211/356797119873777/356779119904307/356779119786407/356786119901597/356781119608342/356786119793143/356779119959004/356779119889185/356788119962462/356779119902673/356786119755845/356786119846636/356789119963831/356797119917533/356797119768167/356779119920816/356786119864563/356778119826916/356789119920328/356788119976686/356790118341748/356790118201405/356790117593117/356790117560249/356790118071956/356778119804913/356788119813731/356780119670922/356780119576764/356778119902717/356778119830272/356790118443023/356791119656241/356790117848255/356790118372040/356791119710493/356780119503925/356788119937720/356780119528377/356790117369096/356790117157079/356790117279493/356788119886307/356791119591265/356788119971232/356790117684825/356790118440003;
D2100789;1;OR;2;2021-03-24T14:22:02;COMPLETE;-;;356789119989869;
D2100791;1;OR;2;2021-03-24T15:20:33;COMPLETE;-;;356791119695223;
D2100792;1;OR;2;2021-03-24T15:20:33;COMPLETE;-;;356778119901974;
D2100796;1;OR;2;2021-03-25T10:00:53;COMPLETE;-;;356790118025945;
D2100797;1;OR;2;2021-03-25T10:00:53;COMPLETE;-;;356790117397675;
D2100794;1;OR;2;2021-03-25T10:00:33;COMPLETE;-;;356789119887212;
D2100798;1;OR;2;2021-03-25T10:00:53;COMPLETE;-;;356789119807970;
D2100795;1;OR;2;2021-03-25T10:00:53;COMPLETE;-;;356790117733408;
D2100814;1;OR;2;2021-03-29T14:00:15;COMPLETE;-;;356791119652927;
D2100816;1;OR;2;2021-03-29T14:40:54;COMPLETE;-;;356779119806049;
D2100837;1;OR;2;2021-03-31T13:46:02;COMPLETE;-;;356779119889771;
D2100853;1;OR;2;2021-04-01T12:01:16;COMPLETE;-;;356782119753153;
D2100863;1;OR;2;2021-04-02T14:21:33;COMPLETE;-;;352810150263479;
D2100864;1;OR;2;2021-04-02T14:23:00;COMPLETE;-;;352810150321947;
D2100922;1;OR;2;2021-04-08T16:56:39;COMPLETE;-;;356787119876995/356797119943547/356797119958552/351859140399381/356784119808540;
D2100951;1;OR;2;2021-04-14T12:20:20;COMPLETE;-;;356787119771576;
D2100952;1;OR;2;2021-04-14T12:20:20;COMPLETE;-;;356789119996583;
D2100969;1;OR;2;2021-04-16T13:00:37;COMPLETE;-;;356786119877771;
D2100971;1;OR;2;2021-04-16T13:20:30;COMPLETE;-;;356784119978525;
D2100975;1;OR;2;2021-04-16T15:24:28;COMPLETE;-;;356787119750901;
D2100985;1;OR;2;2021-04-19T13:01:13;COMPLETE;-;;356784119888740;
D2100983;1;OR;2;2021-04-19T13:00:15;COMPLETE;-;;356786119910408;
D2101030;1;OR;2;2021-04-27T10:40:20;COMPLETE;-;;356780119508296;
D2101192;1;OR;2;2021-05-07T14:40:18;COMPLETE;-;;356786119900698/356788119752103;
D2101195;1;OR;2;2021-05-07T14:40:18;COMPLETE;-;;356788119999977;
D2101191;1;OR;2;2021-05-07T14:40:18;COMPLETE;-;;356797119872274;
D2101193;1;OR;2;2021-05-07T14:40:18;COMPLETE;-;;356788119853554;
D2101194;1;OR;2;2021-05-07T14:40:18;COMPLETE;-;;356780119687942;
D2101196;1;OR;2;2021-05-07T15:00:07;COMPLETE;-;;356780119715297;
D2101197;1;OR;2;2021-05-07T15:00:07;COMPLETE;-;;356781119675630;
D2101202;1;OR;2;2021-05-10T12:00:08;COMPLETE;-;;356791119538753;
D2101204;1;OR;2;2021-05-10T14:00:16;COMPLETE;-;;356778119932896;
D2101213;1;OR;2;2021-05-11T17:39:51;COMPLETE;-;;352886116129087;
D2101219;1;OR;2;2021-05-12T12:20:26;COMPLETE;-;;356787119604066;
D2101220;1;OR;2;2021-05-12T12:20:26;COMPLETE;-;;356789119724704;
D2101221;1;OR;2;2021-05-12T12:20:26;COMPLETE;-;;356786119739716;
D2101269;1;OR;2;2021-05-19T14:23:20;COMPLETE;-;;356787119557488;
D2101331;1;OR;2;2021-05-26T10:41:08;COMPLETE;-;;351010640237461;
D2101332;1;OR;2;2021-05-26T10:41:08;COMPLETE;-;;358397344976368;
D2101333;1;OR;2;2021-05-26T10:41:08;COMPLETE;-;;351010640099481;
D2101334;1;OR;2;2021-05-26T10:41:08;COMPLETE;-;;351010640007450;
D2101335;1;OR;2;2021-05-26T10:41:08;COMPLETE;-;;351010640035931;
D2101369;1;OR;2;2021-05-28T16:25:13;COMPLETE;-;;357354093557544;
D2101400;1;OR;2;2021-06-02T14:00:26;COMPLETE;-;;350252264939623;
D2101401;1;OR;2;2021-06-02T14:00:26;COMPLETE;-;;352810155057231;
D2101402;1;OR;2;2021-06-02T14:40:51;COMPLETE;-;;357145414917692;
D2101403;1;OR;2;2021-06-02T14:40:51;COMPLETE;-;;355555754858284;
D2101404;1;OR;2;2021-06-02T14:43:58;COMPLETE;-;;350252264926406;
D2101446;1;OR;2;2021-06-07T15:42:51;COMPLETE;-;;351010640118117;
D2101449;1;OR;2;2021-06-07T15:42:51;COMPLETE;-;;351010640107946;
D2101447;1;OR;2;2021-06-07T15:42:51;COMPLETE;-;;354356424905196;
D2101444;1;OR;2;2021-06-07T15:41:28;COMPLETE;-;;358397344859721;
D2101445;1;OR;2;2021-06-07T15:42:50;COMPLETE;-;;354356424841961;
D2101448;1;OR;2;2021-06-07T15:42:51;COMPLETE;-;;354356424914461;
D2101471;1;OR;2;2021-06-09T15:00:06;COMPLETE;-;;350122224824746;
D2101489;1;OR;2;2021-06-10T17:40:23;COMPLETE;-;;350122224976827;
D2101501;1;OR;2;2021-06-11T12:40:51;COMPLETE;-;;350252264870869;
D2101519;1;OR;2;2021-06-15T11:40:57;COMPLETE;-;;351010640409631;
D2101522;1;OR;2;2021-06-15T11:40:57;COMPLETE;-;;359794254916724;
D2101521;1;OR;2;2021-06-15T11:40:57;COMPLETE;-;;354356424826632;
D2101524;1;OR;2;2021-06-15T12:00:06;COMPLETE;-;;351010640042986;
D2101531;1;OR;2;2021-06-16T09:23:00;COMPLETE;-;;354854624815355;
D2101536;1;OR;2;2021-06-16T14:00:30;COMPLETE;-;;351010640320903;
D2101537;1;OR;2;2021-06-16T14:20:24;COMPLETE;-;;351010640347179;
D2101538;1;OR;2;2021-06-16T15:00:04;COMPLETE;-;;354356425026810;
D2101539;1;OR;2;2021-06-16T15:00:04;COMPLETE;-;;355048444845275;
D2101596;1;OR;2;2021-06-22T14:00:12;COMPLETE;-;;351010640071969;
D2101597;1;OR;2;2021-06-22T15:00:16;COMPLETE;-;;351010640204321;
D2101598;1;OR;2;2021-06-22T15:20:27;COMPLETE;-;;355048444977763;
D2101599;1;OR;2;2021-06-22T15:20:27;COMPLETE;-;;357145414777062;
D2101638;1;OR;2;2021-06-25T15:20:03;COMPLETE;-;;350122227438866;
D2101653;1;OR;2;2021-06-29T10:21:01;COMPLETE;-;;351777867656157;
D2101651;1;OR;2;2021-06-29T10:21:01;COMPLETE;-;;351777867573543;
D2101658;1;OR;2;2021-06-29T11:00:50;COMPLETE;-;;351777867545467;
D2101656;1;OR;2;2021-06-29T11:00:22;COMPLETE;-;;351777867681445;
D2101655;1;OR;2;2021-06-29T11:00:22;COMPLETE;-;;351777867519173;
D2101659;1;OR;2;2021-06-29T11:00:50;COMPLETE;-;;351777867556779;
D2101664;1;OR;2;2021-06-29T14:00:28;COMPLETE;-;;352810155221019;
D2101663;1;OR;2;2021-06-29T14:00:28;COMPLETE;-;;350252265005671;
D2101665;1;OR;2;2021-06-29T14:48:27;COMPLETE;-;;351777865130239;
D2101710;1;OR;2;2021-07-05T09:41:01;COMPLETE;-;;354430715157674;
D2101723;1;OR;2;2021-07-05T14:00:10;COMPLETE;-;;359794257503172;
D2101727;1;OR;2;2021-07-06T10:22:11;COMPLETE;-;;359794257548649;
D2101728;1;OR;2;2021-07-06T10:22:11;COMPLETE;-;;354854627676705;
D2101726;1;OR;2;2021-07-06T10:22:11;COMPLETE;-;;350252267553058;
D2101725;1;OR;2;2021-07-06T10:22:11;COMPLETE;-;;354854627695424;
D2101724;1;OR;2;2021-07-06T10:22:11;COMPLETE;-;;354854627626858;
D2101729;1;OR;2;2021-07-06T10:41:00;COMPLETE;-;;354430717574975;
D2101751;1;OR;2;2021-07-07T14:21:03;COMPLETE;-;;356132584818679;
D2101752;1;OR;2;2021-07-07T14:41:08;COMPLETE;-;;356132584976790;
D2101779;1;OR;2;2021-07-09T14:21:16;COMPLETE;-;;351777867530055;
D2101778;1;OR;2;2021-07-09T14:21:16;COMPLETE;-;;351777867648055;
D2101777;1;OR;2;2021-07-09T14:20:46;COMPLETE;-;;354854627656434;
D2101780;1;OR;2;2021-07-09T14:21:16;COMPLETE;-;;351777867614214;
D2101802;1;OR;2;2021-07-13T12:21:24;COMPLETE;-;;351777867505487;
D2101803;1;OR;2;2021-07-13T12:21:24;COMPLETE;-;;352980537454271;
D2101801;1;OR;2;2021-07-13T12:20:33;COMPLETE;-;;350122227312780;
D2101804;1;OR;2;2021-07-13T12:40:07;COMPLETE;-;;351859147515955;
D2101805;1;OR;2;2021-07-13T12:40:24;COMPLETE;-;;351777867523944;
D2101806;1;OR;2;2021-07-13T13:00:57;COMPLETE;-;;351777867678615;
D2101808;1;OR;2;2021-07-13T13:20:19;COMPLETE;-;;351777867648964;
D2101810;1;OR;2;2021-07-13T14:00:38;COMPLETE;-;;351777867618488;
D2101813;1;OR;2;2021-07-13T14:20:10;COMPLETE;-;;351777867645069;
D2101812;1;OR;2;2021-07-13T14:20:10;COMPLETE;-;;350122226964987;
D2101850;1;OR;2;2021-07-19T14:42:42;COMPLETE;-;;350252267588112;
D2102116;1;OR;2;2021-08-25T17:29:15;COMPLETE;-;;351540518090758;
D2102145;1;OR;2;2021-08-31T14:38:23;COMPLETE;-;;351777867724484;
D2102175;1;OR;2;2021-09-02T14:54:56;COMPLETE;-;;358397347714188;
D2102177;1;OR;2;2021-09-02T15:07:46;COMPLETE;-;;351777867495242;
D2102176;1;OR;2;2021-09-02T15:05:22;COMPLETE;-;;351777867251256;
D2102178;1;OR;2;2021-09-02T15:16:23;COMPLETE;-;;358397347138313;
D2102197;1;OR;2;2021-09-06T09:46:38;COMPLETE;-;;351777867569996;
D2102206;1;OR;2;2021-09-06T14:55:55;COMPLETE;-;;351200147548185;
D2102205;1;OR;2;2021-09-06T14:55:35;COMPLETE;-;;352235587748670;
D2102207;1;OR;2;2021-09-06T14:56:13;COMPLETE;-;;351200147582499;
D2102210;1;OR;2;2021-09-06T16:49:54;COMPLETE;-;;358397347586636;
D2102211;1;OR;2;2021-09-07T09:17:59;COMPLETE;-;;352810158632824;
D2102323;1;OR;2;2021-09-16T09:56:56;COMPLETE;-;;352980537978964;
D2102339;1;OR;2;2021-09-17T11:52:01;COMPLETE;-;;352810158605598;
D2102354;1;OR;2;2021-09-20T14:04:04;COMPLETE;-;;355048449703735/355048449799642/355048449932300;
D2102357;1;OR;2;2021-09-20T16:03:21;COMPLETE;-;;355048449831924/355048449540087/355048449960384/355048449949189/355048449302959;
D2102367;1;OR;2;2021-09-21T11:01:33;COMPLETE;-;;354356429662404;
D2102427;1;OR;2;2021-09-27T16:33:41;COMPLETE;-;;355048449783612;
D2102428;1;OR;2;2021-09-27T16:53:42;COMPLETE;-;;351540518553284;
D2102446;1;OR;2;2021-09-29T14:04:52;COMPLETE;-;;357145419513660/351010648553067/351010648806796;
D2102456;1;OR;2;2021-09-30T10:31:59;COMPLETE;-;;351010648774234;
D2102457;1;OR;2;2021-09-30T11:13:02;COMPLETE;-;;357145419945417;
D2102460;1;OR;2;2021-09-30T12:02:31;COMPLETE;-;;351010648699787;
D2102470;1;OR;2;2021-09-30T14:43:21;COMPLETE;-;;354356429429911;
D2102472;1;OR;2;2021-09-30T15:22:58;COMPLETE;-;;356132589765222;
D2102474;1;OR;2;2021-09-30T15:51:23;COMPLETE;-;;357145419321551;
D2102491;1;OR;2;2021-10-01T16:23:21;COMPLETE;-;;351010648745929;
D2102492;1;OR;2;2021-10-01T17:09:03;COMPLETE;-;;351540518508726;
D2102506;1;OR;2;2021-10-04T16:08:10;COMPLETE;-;;352980537788231;
D2102513;1;OR;2;2021-10-05T10:02:35;COMPLETE;-;;351010648756256/351010648773806/351010648732620;
D2102527;1;OR;2;2021-10-05T14:30:53;COMPLETE;-;;356132589966291;
D2102531;1;OR;2;2021-10-05T15:08:49;COMPLETE;-;;351540518507991;
D2102541;1;OR;2;2021-10-05T17:25:26;COMPLETE;-;;356132589880054;
D2102569;1;OR;2;2021-10-08T14:38:38;COMPLETE;-;;351010648547010/351010649126186;
D2102590;1;OR;2;2021-10-12T15:52:01;COMPLETE;-;;351010647997141/351010647785017/351010647963069/351010646137442;
D2102592;1;OR;2;2021-10-12T16:03:06;COMPLETE;-;;351010647958358;
D2102663;1;OR;2;2021-10-18T10:37:22;COMPLETE;-;;351010649929852/351010649968595;
D2102666;1;OR;2;2021-10-18T12:07:57;COMPLETE;-;;351010649974700/351010649927229/351010649714536;
D2102703;1;OR;2;2021-10-20T14:59:03;COMPLETE;-;;351010649806258/351010649994336/351010649589458/351010649942038/351010648917619;
D2102728;1;OR;2;2021-10-25T09:07:12;COMPLETE;-;;351010649447814/351010649464819;
D2102736;1;OR;2;2021-10-25T13:44:30;COMPLETE;-;;351010648562167/351010649495607;
D2102737;1;OR;2;2021-10-25T14:46:38;COMPLETE;-;;351010649144023;
D2102739;1;OR;2;2021-10-25T15:21:58;COMPLETE;-;;351010648777351/351010648749210/351010648983488;
D2102744;1;OR;2;2021-10-26T12:30:46;COMPLETE;-;;351010649604778/351010649916040;
D2102746;1;OR;2;2021-10-26T13:50:08;COMPLETE;-;;351010649028143;
D2102766;1;OR;2;2021-10-27T13:38:31;COMPLETE;-;;351010649981747;
D2102775;1;OR;2;2021-10-27T16:37:21;COMPLETE;-;;351010649273723/351010649341835/351010649360355/351010649428509/351010649774696/351010649809625/351010649862236/351010649896218/351010649930314/351010649937145/351010649288937/351010649358755/351010649381435/351010649436783/351010649532490/351010649657008/351010649773201/351010649850330/351010649975996/351010649992249/351010649318908/351010649330275/351010649439209/351010649581943/351010649672056/351010649688144/351010649782400/351010649859430/351010649890682/351010649940651/351010649731670/351010649783242;
D2102814;1;OR;2;2021-11-03T12:04:29;COMPLETE;-;;356711110332154/356711110643436;
D2102856;1;OR;2;2021-11-05T11:40:36;COMPLETE;-;;356711110762822;
D2102859;1;OR;2;2021-11-05T14:42:29;COMPLETE;-;;356711110646694;
D2102868;1;OR;2;2021-11-08T11:33:49;COMPLETE;-;;356711110786730;
D2102874;1;OR;2;2021-11-08T14:32:30;COMPLETE;-;;356711110686344;
D2102876;1;OR;2;2021-11-08T15:28:49;COMPLETE;-;;356711110355734;
D2102888;1;OR;2;2021-11-09T11:40:02;COMPLETE;-;;356711110024470;
D2102890;1;OR;2;2021-11-09T11:48:16;COMPLETE;-;;356711110466192;
D2102891;1;OR;2;2021-11-09T12:09:44;COMPLETE;-;;351010649244658;
D2102892;1;OR;2;2021-11-09T13:59:34;COMPLETE;-;;356711110775691;
D2102894;1;OR;2;2021-11-09T15:27:56;COMPLETE;-;;356711110940535;
D2102911;1;OR;2;2021-11-12T10:22:20;COMPLETE;-;;356743110917700;
D2102981;1;OR;2;2021-11-19T15:57:09;COMPLETE;-;;354854627562541;
D2102987;1;OR;2;2021-11-22T14:42:46;COMPLETE;-;;351010649381567;
D2102988;1;OR;2;2021-11-22T14:57:16;COMPLETE;-;;351010649140385;
D2102989;1;OR;2;2021-11-22T14:57:48;COMPLETE;-;;351010648633505;
D2102990;1;OR;2;2021-11-22T15:15:34;COMPLETE;-;;351010648807984;
D2102994;1;OR;2;2021-11-22T15:33:52;COMPLETE;-;;351010649550120;
D2102995;1;OR;2;2021-11-22T15:34:25;COMPLETE;-;;351010648995235;
D2102996;1;OR;2;2021-11-22T16:12:41;COMPLETE;-;;356743110675423;
D2103102;1;OR;2;2021-12-02T17:07:10;COMPLETE;-;;351010648988693;
D2103104;1;OR;2;2021-12-02T17:10:33;COMPLETE;-;;356743110528598;
D2103105;1;OR;2;2021-12-03T09:53:27;COMPLETE;-;;356742115062827;
D2103107;1;OR;2;2021-12-03T10:02:59;COMPLETE;-;;356742115276724;
D2103106;1;OR;2;2021-12-03T09:59:29;COMPLETE;-;;356742115261080;
D2103108;1;OR;2;2021-12-03T10:09:54;COMPLETE;-;;356743110558652;
D2103109;1;OR;2;2021-12-03T10:44:15;COMPLETE;-;;356743110623654;
D2103110;1;OR;2;2021-12-03T10:47:56;COMPLETE;-;;356742114183194;
D2103116;1;OR;2;2021-12-03T16:13:45;COMPLETE;-;;352980537801729;
D2103123;1;OR;2;2021-12-06T10:19:36;COMPLETE;-;;356743111008079;
D2103124;1;OR;2;2021-12-06T10:20:27;COMPLETE;-;;356743111869066;
D2103126;1;OR;2;2021-12-06T10:23:18;COMPLETE;-;;356743110160582;
D2103125;1;OR;2;2021-12-06T10:22:26;COMPLETE;-;;356743111624487;
D2103163;1;OR;2;2021-12-07T15:53:14;COMPLETE;-;;356743110739799;
D2103164;1;OR;2;2021-12-07T16:00:34;COMPLETE;-;;356743110344749;
D2103165;1;OR;2;2021-12-07T16:03:42;COMPLETE;-;;356743110121592;
D2103167;1;OR;2;2021-12-07T16:06:28;COMPLETE;-;;356743110084873;
D2103230;1;OR;2;2021-12-09T16:43:35;COMPLETE;-;;356743110922189;
D2103232;1;OR;2;2021-12-09T16:49:27;COMPLETE;-;;356743110241044;
D2103249;1;OR;2;2021-12-10T11:50:10;COMPLETE;-;;356743111235060;
D2103250;1;OR;2;2021-12-10T11:56:58;COMPLETE;-;;356743110784795;
D2103251;1;OR;2;2021-12-10T12:00:23;COMPLETE;-;;356743111781030;
D2103256;1;OR;2;2021-12-10T12:02:34;COMPLETE;-;;356743110958696;
D2103292;1;OR;2;2021-12-13T16:27:03;COMPLETE;-;;356743110792624;
D2103295;1;OR;2;2021-12-14T11:12:55;COMPLETE;-;;356743110143661;
D2103297;1;OR;2;2021-12-14T11:19:17;COMPLETE;-;;356743110067530;
D2103301;1;OR;2;2021-12-14T11:32:29;COMPLETE;-;;356743110363939;
D2103300;1;OR;2;2021-12-14T11:30:14;COMPLETE;-;;356743110382046;
D2103376;1;OR;2;2021-12-22T15:25:09;COMPLETE;-;;356743110855157;
D2103379;1;OR;2;2021-12-22T16:37:38;COMPLETE;-;;356743111481201;
D2103372;1;OR;2;2021-12-22T14:54:51;COMPLETE;-;;356743110343824;
D2103380;1;OR;2;2021-12-22T16:46:35;COMPLETE;-;;356743110810509;
D2103377;1;OR;2;2021-12-22T15:55:31;COMPLETE;-;;356743110833527;
D2103378;1;OR;2;2021-12-22T16:21:02;COMPLETE;-;;356743110860355;
D2103373;1;OR;2;2021-12-22T15:03:31;COMPLETE;-;;356743110393647;
D2103542;1;OR;2;2021-12-31T14:24:16;COMPLETE;-;;356743111605767;
D2103543;1;OR;2;2021-12-31T14:38:20;COMPLETE;-;;356743111508219;
D2200014;1;OR;2;2022-01-03T16:40:05;COMPLETE;-;;356743111450859;
D2200015;1;OR;2;2022-01-03T16:43:25;COMPLETE;-;;356743110515173;
D2200034;1;OR;2;2022-01-05T10:09:31;COMPLETE;-;;356743111540220;
D2200035;1;OR;2;2022-01-05T10:11:10;COMPLETE;-;;356743111839614;
D2200036;1;OR;2;2022-01-05T10:14:24;COMPLETE;-;;356743111102211;
D2200159;1;OR;2;2022-01-17T16:18:32;COMPLETE;-;;357945441788226;
D2200196;1;OR;2;2022-01-20T14:11:18;COMPLETE;-;;357945441853608;
D2200210;1;OR;2;2022-01-21T15:32:51;COMPLETE;-;;356743111934340;
D2200211;1;OR;2;2022-01-21T15:38:54;COMPLETE;-;;356743111159336;
D2200240;1;OR;2;2022-01-24T17:13:22;COMPLETE;-;;356743111497975;
D2200241;1;OR;2;2022-01-24T17:21:41;COMPLETE;-;;356743111822057;
D2200242;1;OR;2;2022-01-24T17:41:38;COMPLETE;-;;356743111298142;
D2200243;1;OR;2;2022-01-24T17:44:09;COMPLETE;-;;356743111720574;
D2200252;1;OR;2;2022-01-25T16:20:09;COMPLETE;-;;352810158669909;
D2200288;1;OR;2;2022-01-28T15:02:05;COMPLETE;-;;351458131987849;
D2200289;1;OR;2;2022-01-28T15:05:44;COMPLETE;-;;351458131674033;
D2200290;1;OR;2;2022-01-28T15:27:56;COMPLETE;-;;351458131756020;
D2200291;1;OR;2;2022-01-28T15:32:46;COMPLETE;-;;356106841934719;
D2200292;1;OR;2;2022-01-28T15:58:46;COMPLETE;-;;351458131694148;
D2200322;1;OR;2;2022-02-01T12:20:22;COMPLETE;-;;356106841938678;
D2200323;1;OR;2;2022-02-01T12:40:37;COMPLETE;-;;356106841803567;
D2200324;1;OR;2;2022-02-01T13:00:44;COMPLETE;-;;356106841762854;
D2200330;1;OR;2;2022-02-01T15:46:37;COMPLETE;-;;351458131885274;
D2200347;1;OR;2;2022-02-02T15:32:21;COMPLETE;-;;357692291999848;
D2200346;1;OR;2;2022-02-02T15:29:25;COMPLETE;-;;356106841780799;
D2200349;1;OR;2;2022-02-02T17:11:31;COMPLETE;-;;357692291808064;
D2200350;1;OR;2;2022-02-02T17:15:55;COMPLETE;-;;357692291948696;
D2200357;1;OR;2;2022-02-03T11:59:10;COMPLETE;-;;357692291951419;
D2200358;1;OR;2;2022-02-03T12:04:36;COMPLETE;-;;357692291687690;
D2200374;1;OR;2;2022-02-03T14:56:12;COMPLETE;-;;357692291819814/357692291951542;
D2200432;1;OR;2;2022-02-10T13:02:58;COMPLETE;-;;356725660368947;
D2200433;1;OR;2;2022-02-10T13:05:39;COMPLETE;-;;354685921919080;
D2200439;1;OR;2;2022-02-10T15:30:54;COMPLETE;-;;356725660491681;
D2200440;1;OR;2;2022-02-10T15:48:53;COMPLETE;-;;354685921806493;
D2200449;1;OR;2;2022-02-11T15:23:10;COMPLETE;-;;354685921954301;
D2200450;1;OR;2;2022-02-11T15:26:41;COMPLETE;-;;356106841868370;
D2200452;1;OR;2;2022-02-11T15:28:37;COMPLETE;-;;356725660503501;
D2200472;1;OR;2;2022-02-14T16:50:12;COMPLETE;-;;356725660500077;
D2200475;1;OR;2;2022-02-14T16:52:43;COMPLETE;-;;356725660508773;
D2200477;1;OR;2;2022-02-14T16:58:57;COMPLETE;-;;351458131757440;
D2200476;1;OR;2;2022-02-14T16:55:18;COMPLETE;-;;356725660472186;
D2200491;1;OR;2;2022-02-15T10:39:45;COMPLETE;-;;351458131775905;
D2200538;1;OR;2;2022-02-17T15:21:05;COMPLETE;-;;356743111888025;
D2200541;1;OR;2;2022-02-17T15:48:36;COMPLETE;-;;354685921958898;
D2200592;1;OR;2;2022-02-21T15:07:49;COMPLETE;-;;356725660405954;
D2200595;1;OR;2;2022-02-21T15:10:46;COMPLETE;-;;356725660341126;
D2200594;1;OR;2;2022-02-21T15:10:01;COMPLETE;-;;354685921883856;
D2200593;1;OR;2;2022-02-21T15:09:19;COMPLETE;-;;354685921854501;
D2200598;1;OR;2;2022-02-21T15:21:58;COMPLETE;-;;354685921742862;
D2200604;1;OR;2;2022-02-21T15:27:49;COMPLETE;-;;354685921898367;
D2200600;1;OR;2;2022-02-21T15:24:32;COMPLETE;-;;356725660644933;
