K2201236;1;OR;2;2022-05-11T08:21:24;;-;;358619990745742;
K2201241;1;OR;2;2022-05-11T08:22:55;;-;;350839826549849;
K2201250;1;OR;2;2022-05-11T13:53:41;;-;;352353595172765;
K2201252;1;OR;2;2022-05-11T13:56:49;;-;;350966510580234;
K2201251;1;OR;2;2022-05-11T13:55:18;;-;;350966510584194;
K2201267;1;OR;2;2022-05-12T14:00:50;;-;;351946450095038/350839825900084/350839825899898/350839825921908/351946450094999/350839824747171/350839825921783/351946450083190/351946450083216/351946450083257/351946450083299/351946450083349/351946450083372/351946450083398/351946450083570/351946450093173/351946450093330;
K2201283;1;OR;2;2022-05-16T09:00:59;;-;;350839824744418;
K2201315;1;OR;2;2022-05-18T14:21:06;;-;;350966510835463;
K2201317;1;OR;2;2022-05-18T14:26:53;;-;;350966510831132;
K2201316;1;OR;2;2022-05-18T14:24:51;;-;;351946453266487;
K2201318;1;OR;2;2022-05-18T14:29:16;;-;;350966510831157;
K2201322;1;OR;2;2022-05-18T14:37:44;;-;;350966510830928;
K2201320;1;OR;2;2022-05-18T14:34:35;;-;;350966510815598;
K2201358;1;OR;2;2022-05-23T13:31:44;;-;;351946450854319;
K2201359;1;OR;2;2022-05-23T13:33:35;;-;;351946452490682;
K2201360;1;OR;2;2022-05-23T13:35:11;;-;;351946452495665;
K2201361;1;OR;2;2022-05-23T13:36:59;;-;;351946452492613;
K2201362;1;OR;2;2022-05-23T13:39:18;;-;;351946452490039;
K2201371;1;OR;2;2022-05-24T09:11:53;;-;;351946452494080;
K2201384;1;OR;2;2022-05-25T08:52:02;;-;;354046116243465;
K2201387;1;OR;2;2022-05-25T16:25:08;;-;;352321544832490;
K2201397;1;OR;2;2022-05-30T09:22:29;;-;;350839824642836/350839824654864/350839824687088/350839824704636/350839824705385/350839824740168/350839824742719/350839824744152/350839824745274/350839824745456;
K2201408;1;OR;2;2022-05-31T13:59:17;;-;;352353592468257;
K2201409;1;OR;2;2022-05-31T14:00:07;;-;;350966510582982;
K2201410;1;OR;2;2022-05-31T14:02:06;;-;;352321544832342;
K2201424;1;OR;2;2022-06-01T14:15:34;;-;;350966511163485;
K2201425;1;OR;2;2022-06-01T14:18:49;;-;;351946451252661;
K2201426;1;OR;2;2022-06-01T14:22:51;;-;;351946451252711;
K2201428;1;OR;2;2022-06-01T14:38:32;;-;;351946451240948;
K2201429;1;OR;2;2022-06-01T14:41:15;;-;;351946451234321;
K2201432;1;OR;2;2022-06-01T15:52:23;;-;;350839824749318;
K2201440;1;OR;2;2022-06-02T13:27:44;;-;;350966511158501;
K2201441;1;OR;2;2022-06-02T13:37:45;;-;;350966510544958;
K2201442;1;OR;2;2022-06-02T13:57:30;;-;;350966511165290;
K2201458;1;OR;2;2022-06-03T14:01:15;;-;;351946452087280;
K2201459;1;OR;2;2022-06-03T14:04:06;;-;;350966511145755;
K2201460;1;OR;2;2022-06-03T14:11:57;;-;;352353592478686;
K2201461;1;OR;2;2022-06-03T14:14:49;;-;;352353592468885;
K2201485;1;OR;2;2022-06-07T15:36:10;;-;;350966510576232;
K2201487;1;OR;2;2022-06-07T16:48:44;;-;;355521119370274/358974106402518;
K2201490;1;OR;2;2022-06-08T09:47:16;;-;;350839825925123;
K2201495;1;OR;2;2022-06-08T13:45:26;;-;;352353595313336;
K2201503;1;OR;2;2022-06-08T15:43:38;;-;;350839823132144;
K2201504;1;OR;2;2022-06-08T16:00:07;;-;;350839825929026;
K2201529;1;OR;2;2022-06-13T09:56:35;;-;;350839824734062/350839824725292/350839824740671/350839824734021/351424288571372/350839824737115/350839824732264;
K2201538;1;OR;2;2022-06-13T16:57:20;;-;;350966511517912;
K2201553;1;OR;2;2022-06-14T15:28:37;;-;;350966511517730;
K2201554;1;OR;2;2022-06-14T15:31:27;;-;;352353594706225;
K2201571;1;OR;2;2022-06-16T15:28:19;;-;;350966511530774;
K2201628;1;OR;2;2022-06-22T13:35:35;;-;;350839826927656/355008378317667/351946453597550/350839826998012/350839826976638/350839826996008/350839826994094;
K2201663;1;OR;2;2022-06-24T11:45:04;;-;;352321544466687/352321544466752;
K2201669;1;OR;2;2022-06-27T09:10:31;;-;;352321544466729;
K2201670;1;OR;2;2022-06-27T09:52:50;;-;;355521119398382;
K2201690;1;OR;2;2022-06-29T09:06:40;;-;;352353594770601;
K2201698;1;OR;2;2022-06-30T10:08:02;;-;;353810483626441/352353594974880;
K2201726;1;OR;2;2022-07-01T09:41:22;;-;;351946452093692/353810484783670/353810484783530/353810484784348/353810484780890/353810484783506/353810484783639/353810484783498/352321544836707/353810484784371;
K2201728;1;OR;2;2022-07-01T10:29:34;;-;;355490895905549;
K2201734;1;OR;2;2022-07-01T16:36:47;;-;;350013905650981;
K2201746;1;OR;2;2022-07-04T09:48:00;;-;;353810484760173/352353595184984/353810484782912;
K2201754;1;OR;2;2022-07-04T12:05:09;;-;;350839823087744;
K2201770;1;OR;2;2022-07-05T09:07:23;;-;;351946452162349/353810484779884;
K2201785;1;OR;2;2022-07-06T09:29:55;;-;;353810484760280/352353595185676/352353595176709/351946452088858/353810484786087;
K2201792;1;OR;2;2022-07-07T09:14:28;;-;;353810484731141/351946452078818/350966511530758;
K2201798;1;OR;2;2022-07-08T09:48:41;;-;;352353595185619/351946452161606/351946452089096/351946452161614/352353595178689;
K2201811;1;OR;2;2022-07-11T09:28:15;;-;;351946452161978/353810485057967/351946452163412;
K2201822;1;OR;2;2022-07-11T16:58:18;;-;;350839826185420;
K2201835;1;OR;2;2022-07-13T09:54:57;;-;;351946452163016/351946452079261/351946452162489/351946452091209;
K2201849;1;OR;2;2022-07-18T09:48:36;;-;;351946452162711;
K2201861;1;OR;2;2022-07-19T09:32:12;;-;;351946452162505;
K2201876;1;OR;2;2022-07-21T10:52:29;;-;;351946452091159/351946452163180/351946452091167/352353592463555/351946452078602;
K2201894;1;OR;2;2022-07-25T09:18:56;;-;;351946452078834;
K2201912;1;OR;2;2022-07-26T15:32:33;;-;;351946452163040;
K2201913;1;OR;2;2022-07-26T15:38:38;;-;;351946452079683;
K2201914;1;OR;2;2022-07-26T15:45:06;;-;;351946452080111;
K2201942;1;OR;2;2022-07-29T09:17:59;;-;;351946452148801;
K2201943;1;OR;2;2022-07-29T09:30:25;;-;;351946452079659;
K2201945;1;OR;2;2022-07-29T09:33:58;;-;;351946452148876;
K2201947;1;OR;2;2022-07-29T09:40:10;;-;;352353594981471;
K2201948;1;OR;2;2022-07-29T09:43:55;;-;;351946452148850;
K2202018;1;OR;2;2022-08-03T13:40:58;;-;;351946452684888;
K2202061;1;OR;2;2022-08-05T09:46:59;;-;;350635887249075;
K2202077;1;OR;2;2022-08-08T09:13:41;;-;;351946453273061;
K2202078;1;OR;2;2022-08-08T09:16:11;;-;;351946453269838;
K2202079;1;OR;2;2022-08-08T09:18:16;;-;;351946453272923;
K2202080;1;OR;2;2022-08-08T09:20:32;;-;;356356733046102;
K2202082;1;OR;2;2022-08-08T09:23:37;;-;;356356733052787;
K2202109;1;OR;2;2022-08-09T09:28:53;;-;;356356733044107;
K2202110;1;OR;2;2022-08-09T09:32:57;;-;;356356733045997;
K2202111;1;OR;2;2022-08-09T09:35:07;;-;;352353595298339;
K2202131;1;OR;2;2022-08-10T09:12:25;;-;;352353595456192;
K2202132;1;OR;2;2022-08-10T09:16:01;;-;;352353595456143;
K2202141;1;OR;2;2022-08-11T08:40:22;;-;;356356733039313;
K2202142;1;OR;2;2022-08-11T08:42:28;;-;;356356733051516;
K2202143;1;OR;2;2022-08-11T08:44:33;;-;;356356733055640;
K2202144;1;OR;2;2022-08-11T08:46:25;;-;;356356733055699;
K2202156;1;OR;2;2022-08-12T12:29:07;;-;;352353595305852/352353595310118/351946453401878/356356733047985/356356733037028/352353595314284;
K2202175;1;OR;2;2022-08-17T09:05:18;;-;;352353595309805;
K2202176;1;OR;2;2022-08-17T09:08:52;;-;;356356733002907;
K2202177;1;OR;2;2022-08-17T09:10:45;;-;;351946453270026;
K2202184;1;OR;2;2022-08-18T09:53:32;;-;;356356733042523;
K2202192;1;OR;2;2022-08-19T09:23:28;;-;;356356733050609;
K2202193;1;OR;2;2022-08-19T09:25:49;;-;;356356733043281;
K2202194;1;OR;2;2022-08-19T09:28:09;;-;;351946452769192;
K2202195;1;OR;2;2022-08-19T09:30:00;;-;;351946452774408;
K2202197;1;OR;2;2022-08-19T11:08:06;;-;;351946452775546;
K2202198;1;OR;2;2022-08-19T11:12:06;;-;;351946452778672;
K2202226;1;OR;2;2022-08-24T11:19:08;;-;;351946452774382;
K2202227;1;OR;2;2022-08-24T11:39:28;;-;;352353595299279;
K2202267;1;OR;2;2022-08-25T10:22:06;;-;;350731012971186;
K2202268;1;OR;2;2022-08-25T10:25:59;;-;;352353595201457;
K2202275;1;OR;2;2022-08-26T11:03:52;;-;;352353595303956;
K2202274;1;OR;2;2022-08-26T11:00:18;;-;;351946452792590;
K2202301;1;OR;2;2022-08-30T10:38:10;;-;;352353595308674;
K2202312;1;OR;2;2022-08-31T09:08:33;;-;;356356733054486;
K2202313;1;OR;2;2022-08-31T09:11:00;;-;;351946453529629;
K2202320;1;OR;2;2022-08-31T14:06:08;;-;;352353595311967;
K2202321;1;OR;2;2022-08-31T14:14:26;;-;;356356733054304;
K2202322;1;OR;2;2022-08-31T14:17:19;;-;;352353595304004;
K2202323;1;OR;2;2022-08-31T14:19:22;;-;;352353595304236;
K2202324;1;OR;2;2022-08-31T14:22:31;;-;;356356733004010;
K2202344;1;OR;2;2022-09-02T08:57:56;;-;;352353595309631;
K2202343;1;OR;2;2022-09-02T08:56:17;;-;;356356733050666;
K2202345;1;OR;2;2022-09-02T09:03:29;;-;;352353595311256;
K2202346;1;OR;2;2022-09-02T10:20:36;;-;;351364039607499/351364039617571;
K2202370;1;OR;2;2022-09-05T09:28:25;;-;;356356733050591;
K2202372;1;OR;2;2022-09-05T09:33:14;;-;;356356733044784;
K2202371;1;OR;2;2022-09-05T09:31:18;;-;;352353595301042;
K2202373;1;OR;2;2022-09-05T09:41:51;;-;;356356738206370;
K2202389;1;OR;2;2022-09-06T09:26:16;;-;;350839827522563/350839827523017/352353595308260;
K2202407;1;OR;2;2022-09-07T09:23:43;;-;;352681300444412/352681300444461/352681300444610/352681300445757/352681300446706;
K2202410;1;OR;2;2022-09-07T09:28:17;;-;;356356733050526;
K2202408;1;OR;2;2022-09-07T09:25:40;;-;;356356733044776;
K2202412;1;OR;2;2022-09-07T09:33:38;;-;;356356738205992;
K2202411;1;OR;2;2022-09-07T09:30:43;;-;;356356738205539;
K2202413;1;OR;2;2022-09-07T09:34:56;;-;;356356738210539;
K2202415;1;OR;2;2022-09-07T09:38:08;;-;;356356738210810;
K2202416;1;OR;2;2022-09-07T09:39:53;;-;;356356738210638;
K2202435;1;OR;2;2022-09-08T09:59:13;;-;;352353595298404;
K2202436;1;OR;2;2022-09-08T10:00:32;;-;;356356738209630;
K2202437;1;OR;2;2022-09-08T10:03:06;;-;;356356738210844;
K2202438;1;OR;2;2022-09-08T10:05:28;;-;;352353595301653;
K2202439;1;OR;2;2022-09-08T10:06:43;;-;;352353595301000;
K2202441;1;OR;2;2022-09-08T10:09:54;;-;;356356738209705;
K2202442;1;OR;2;2022-09-08T11:10:32;;-;;352353595312585;
K2202468;1;OR;2;2022-09-09T10:01:38;;-;;356356738146295;
K2202469;1;OR;2;2022-09-09T10:03:55;;-;;356356738197520;
K2202471;1;OR;2;2022-09-09T10:12:41;;-;;356356738209895;
K2202473;1;OR;2;2022-09-09T10:14:33;;-;;350635888885695;
K2202485;1;OR;2;2022-09-12T09:57:58;;-;;356356738207121;
K2202487;1;OR;2;2022-09-12T10:01:59;;-;;356356738200506;
K2202503;1;OR;2;2022-09-13T09:50:34;;-;;356356737562591;
K2202504;1;OR;2;2022-09-13T09:52:30;;-;;356356738198494;
K2202506;1;OR;2;2022-09-13T09:54:42;;-;;356356738205919;
K2202523;1;OR;2;2022-09-14T08:58:44;;-;;356356733051466;
K2202528;1;OR;2;2022-09-14T14:04:58;;-;;358619995127581;
K2202535;1;OR;2;2022-09-15T09:28:08;;-;;356356733049213;
K2202555;1;OR;2;2022-09-16T13:49:59;;-;;356356733053595;
K2202570;1;OR;2;2022-09-19T10:13:21;;-;;356356733096990;
K2202572;1;OR;2;2022-09-19T10:17:00;;-;;351946454690883;
K2202571;1;OR;2;2022-09-19T10:15:04;;-;;356356733096859;
K2202573;1;OR;2;2022-09-19T10:18:44;;-;;351946454706234;
K2202575;1;OR;2;2022-09-19T10:22:08;;-;;351946454963330;
K2202574;1;OR;2;2022-09-19T10:20:26;;-;;351946454963355;
K2202576;1;OR;2;2022-09-19T10:23:46;;-;;351946454978684;
K2202578;1;OR;2;2022-09-19T10:27:55;;-;;351946454963413;
K2202577;1;OR;2;2022-09-19T10:26:15;;-;;351946454968230;
K2202582;1;OR;2;2022-09-19T10:32:15;;-;;352353595311843;
K2202580;1;OR;2;2022-09-19T10:30:28;;-;;351946454962902;
K2202585;1;OR;2;2022-09-19T10:35:46;;-;;351946454964395;
K2202583;1;OR;2;2022-09-19T10:34:09;;-;;351946454963389;
K2202618;1;OR;2;2022-09-20T09:07:41;;-;;351946454975920;
K2202621;1;OR;2;2022-09-20T10:10:14;;-;;350839826952142;
K2202629;1;OR;2;2022-09-20T13:58:39;;-;;351946454976969;
K2202642;1;OR;2;2022-09-21T15:18:28;;-;;350839826951599;
K2202663;1;OR;2;2022-09-22T14:12:51;;-;;350731012983181;
K2202672;1;OR;2;2022-09-23T09:13:38;;-;;351946453280637;
K2202673;1;OR;2;2022-09-23T09:16:38;;-;;351946453280678;
K2202674;1;OR;2;2022-09-23T09:20:11;;-;;351946453276130;
K2202675;1;OR;2;2022-09-23T09:24:52;;-;;351946453270430;
K2202716;1;OR;2;2022-09-27T13:43:13;;-;;351946454956466;
K2202740;1;OR;2;2022-09-29T09:43:55;;-;;352353595311975;
K2202762;1;OR;2;2022-09-30T09:13:30;;-;;352353595300978;
K2202763;1;OR;2;2022-09-30T09:15:28;;-;;352353595300853;
K2202764;1;OR;2;2022-09-30T09:17:23;;-;;351946454889600;
K2202767;1;OR;2;2022-09-30T10:10:35;;-;;350839827414043;
K2202774;1;OR;2;2022-10-03T09:01:28;;-;;352049244898673;
K2202773;1;OR;2;2022-10-03T09:01:05;;-;;352049244912862;
K2202778;1;OR;2;2022-10-03T09:06:07;;-;;350839827514578;
K2202777;1;OR;2;2022-10-03T09:05:51;;-;;350839827505089;
K2202779;1;OR;2;2022-10-03T09:09:31;;-;;355521115987501/351777118999638;
K2202780;1;OR;2;2022-10-03T09:26:37;;-;;351946454864447;
K2202793;1;OR;2;2022-10-04T10:09:09;;-;;351946454886333;
K2202822;1;OR;2;2022-10-05T13:45:10;;-;;351946454687533;
K2202823;1;OR;2;2022-10-05T13:47:13;;-;;351946454893974;
K2202849;1;OR;2;2022-10-06T13:50:23;;-;;352631691214510;
K2202861;1;OR;2;2022-10-07T09:17:07;;-;;351946454886341;
K2202862;1;OR;2;2022-10-07T09:19:48;;-;;351946454881342;
K2202863;1;OR;2;2022-10-07T09:22:41;;-;;350013906666440;
K2202864;1;OR;2;2022-10-07T09:27:47;;-;;351946454878660;
K2202865;1;OR;2;2022-10-07T09:31:38;;-;;351946454875849;
K2202878;1;OR;2;2022-10-10T09:11:59;;-;;352631691133348;
K2202879;1;OR;2;2022-10-10T09:16:46;;-;;352631691201608;
K2202880;1;OR;2;2022-10-10T09:20:26;;-;;352631691206599;
K2202892;1;OR;2;2022-10-11T09:28:47;;-;;350839827506194;
K2202957;1;OR;2;2022-10-13T09:15:19;;-;;352049247589030;
K2202956;1;OR;2;2022-10-13T09:15:04;;-;;352049247573240;
K2202959;1;OR;2;2022-10-13T09:15:58;;-;;354945970122477;
K2202955;1;OR;2;2022-10-13T09:14:45;;-;;352049247573232;
K2202958;1;OR;2;2022-10-13T09:15:53;;-;;354945970117642;
K2202961;1;OR;2;2022-10-13T09:52:51;;-;;352631691142893;
K2202982;1;OR;2;2022-10-14T09:04:17;;-;;352631691148056;
K2202983;1;OR;2;2022-10-14T09:06:54;;-;;352631692174564;
K2202984;1;OR;2;2022-10-14T09:10:51;;-;;351946454882076;
K2202992;1;OR;2;2022-10-17T09:50:26;;-;;352353595311793;
K2202993;1;OR;2;2022-10-17T09:52:29;;-;;351946454881649;
K2202994;1;OR;2;2022-10-17T09:55:08;;-;;351946454884114;
K2203005;1;OR;2;2022-10-18T09:13:59;;-;;352049247579957/352049247590665;
K2203006;1;OR;2;2022-10-18T09:37:22;;-;;351946454960252;
K2203007;1;OR;2;2022-10-18T09:41:00;;-;;351946454972760;
K2203008;1;OR;2;2022-10-18T09:43:51;;-;;351946454978056;
K2203009;1;OR;2;2022-10-18T09:46:42;;-;;351946454961755;
K2203010;1;OR;2;2022-10-18T09:49:58;;-;;351946454960351;
K2203011;1;OR;2;2022-10-18T09:52:07;;-;;351946454971168;
K2203012;1;OR;2;2022-10-18T09:55:46;;-;;351946454961086;
K2203013;1;OR;2;2022-10-18T09:58:28;;-;;352631691418178;
K2203033;1;OR;2;2022-10-19T14:17:49;;-;;351946454969667;
K2203034;1;OR;2;2022-10-19T14:20:15;;-;;351946454971887;
K2203035;1;OR;2;2022-10-19T14:22:46;;-;;351946454964676;
K2203036;1;OR;2;2022-10-19T14:24:41;;-;;351946454968610;
K2203037;1;OR;2;2022-10-19T14:27:29;;-;;351946454972083;
K2203044;1;OR;2;2022-10-20T09:37:54;;-;;352631691418897;
K2203047;1;OR;2;2022-10-20T10:03:05;;-;;350635889644158;
K2203060;1;OR;2;2022-10-21T11:53:54;;-;;352631692217777;
K2203061;1;OR;2;2022-10-21T11:56:18;;-;;352631692201284;
K2203062;1;OR;2;2022-10-21T11:58:07;;-;;352353596720976;
K2203085;1;OR;2;2022-10-25T11:07:29;;-;;351946454974402;
K2203086;1;OR;2;2022-10-25T11:09:55;;-;;351946454978353;
K2203087;1;OR;2;2022-10-25T11:11:46;;-;;351946454974337;
K2203112;1;OR;2;2022-10-27T13:42:22;;-;;352049247328595;
K2203118;1;OR;2;2022-10-28T08:46:27;;-;;351946455663467;
K2203119;1;OR;2;2022-10-28T08:48:25;;-;;352631692159722;
K2203117;1;OR;2;2022-10-28T08:44:11;;-;;351946455723147;
K2203125;1;OR;2;2022-10-28T10:12:21;;-;;352049247340897;
K2203124;1;OR;2;2022-10-28T10:11:59;;-;;352353596605755;
K2203126;1;OR;2;2022-10-28T10:12:38;;-;;352049247323208;
K2203146;1;OR;2;2022-10-31T09:42:55;;-;;352631692159094/352631692139427/351632913732736;
K2203159;1;OR;2;2022-10-31T12:04:25;;-;;352049247327696;
K2203175;1;OR;2;2022-11-04T09:00:34;;-;;358974101309353;
K2203179;1;OR;2;2022-11-04T13:41:56;;-;;352353596821063/352631692127596/352631692125376;
K2203185;1;OR;2;2022-11-08T09:23:14;;-;;358619996303777;
K2203186;1;OR;2;2022-11-08T09:24:07;;-;;352049247329676;
K2203188;1;OR;2;2022-11-08T09:24:41;;-;;352049247322838;
K2203187;1;OR;2;2022-11-08T09:24:25;;-;;352353596730843;
K2203196;1;OR;2;2022-11-08T10:11:56;;-;;351946455775527;
K2203197;1;OR;2;2022-11-08T10:12:13;;-;;351946455755107;
K2203199;1;OR;2;2022-11-08T10:17:55;;-;;351946455764042;
K2203198;1;OR;2;2022-11-08T10:15:02;;-;;352353596730322;
K2203200;1;OR;2;2022-11-08T10:19:58;;-;;354046114446664;
K2203201;1;OR;2;2022-11-08T10:20:31;;-;;354046116248795;
K2203230;1;OR;2;2022-11-09T09:46:44;;-;;351946455771682;
K2203231;1;OR;2;2022-11-09T09:50:05;;-;;352353597423224;
K2203232;1;OR;2;2022-11-09T09:58:28;;-;;351946455761311;
K2203233;1;OR;2;2022-11-09T10:02:18;;-;;351946455764687;
K2203239;1;OR;2;2022-11-09T13:38:43;;-;;353129150614105;
K2203237;1;OR;2;2022-11-09T13:34:35;;-;;353129150580454;
K2203238;1;OR;2;2022-11-09T13:36:53;;-;;353129150610152;
K2203246;1;OR;2;2022-11-10T09:16:49;;-;;351946455776475;
K2203247;1;OR;2;2022-11-10T09:19:47;;-;;351946455763473;
K2203251;1;OR;2;2022-11-10T09:35:30;;-;;351946455764554;
K2203280;1;OR;2;2022-11-15T13:19:37;;-;;352353597425195;
K2203281;1;OR;2;2022-11-15T13:22:15;;-;;352353597419073;
K2203294;1;OR;2;2022-11-16T09:28:50;;-;;358619996717240;
K2203297;1;OR;2;2022-11-16T09:40:48;;-;;352631692122977;
K2203298;1;OR;2;2022-11-16T09:43:19;;-;;352631692121896;
K2203299;1;OR;2;2022-11-16T09:47:06;;-;;351946454884478;
K2203308;1;OR;2;2022-11-17T09:49:13;;-;;352353597430542;
K2203309;1;OR;2;2022-11-17T09:52:31;;-;;352631691888404;
K2203315;1;OR;2;2022-11-17T13:57:34;;-;;351777110346283;
K2203362;1;OR;2;2022-11-22T12:07:37;;-;;351946455965722;
K2203365;1;OR;2;2022-11-22T12:13:10;;-;;352353597419586;
K2203364;1;OR;2;2022-11-22T12:10:00;;-;;352353597428207;
K2203367;1;OR;2;2022-11-22T13:40:36;;-;;353129151156155;
K2203381;1;OR;2;2022-11-23T15:10:13;;-;;352049247320873;
K2203382;1;OR;2;2022-11-23T15:10:33;;-;;352049247337067;
K2203392;1;OR;2;2022-11-25T09:18:05;;-;;351946456045888;
K2203411;1;OR;2;2022-11-28T13:37:37;;-;;352631691897975;
K2203413;1;OR;2;2022-11-28T13:46:27;;-;;352049249858524;
K2203412;1;OR;2;2022-11-28T13:46:11;;-;;352049249857443;
K2203419;1;OR;2;2022-11-29T14:14:38;;-;;351946455934785;
K2203422;1;OR;2;2022-11-30T08:57:54;;-;;354136530043763;
K2203432;1;OR;2;2022-11-30T15:22:08;;-;;352631692156066;
K2203433;1;OR;2;2022-11-30T15:24:10;;-;;352631692158161;
K2203434;1;OR;2;2022-11-30T15:25:56;;-;;352631692159086;
K2203436;1;OR;2;2022-11-30T15:33:00;;-;;352631692158054;
K2203435;1;OR;2;2022-11-30T15:30:29;;-;;352631692155696;
K2203437;1;OR;2;2022-11-30T15:35:07;;-;;352631692156173;
K2203451;1;OR;2;2022-12-02T08:54:24;;-;;352631692201557;
K2203457;1;OR;2;2022-12-05T09:07:42;;-;;351946454674630;
K2203459;1;OR;2;2022-12-05T09:12:22;;-;;351946455749688;
K2203458;1;OR;2;2022-12-05T09:09:55;;-;;351946454675298;
K2203461;1;OR;2;2022-12-05T09:27:03;;-;;355521114624626;
K2203463;1;OR;2;2022-12-05T09:33:45;;-;;354136530044977/354136530046394/354136530043946;
K2203487;1;OR;2;2022-12-06T09:08:53;;-;;354136530039050;
K2203488;1;OR;2;2022-12-06T09:26:12;;-;;352075823334582;
K2203504;1;OR;2;2022-12-07T09:27:13;;-;;352631691887331;
K2203505;1;OR;2;2022-12-07T09:29:32;;-;;352631692113166;
K2203506;1;OR;2;2022-12-07T09:33:12;;-;;351946454960526;
K2203569;1;OR;2;2022-12-09T13:58:33;;-;;352353597698684;
K2203568;1;OR;2;2022-12-09T13:56:30;;-;;352353597610556;
K2203576;1;OR;2;2022-12-12T09:23:35;;-;;354136530047525;
K2203612;1;OR;2;2022-12-14T13:44:19;;-;;352353597621744;
K2203613;1;OR;2;2022-12-14T13:47:11;;-;;351946456205862;
K2203643;1;OR;2;2022-12-15T14:07:28;;-;;351946456208270;
K2203645;1;OR;2;2022-12-15T14:14:39;;-;;351946456102390;
K2203674;1;OR;2;2022-12-21T08:58:28;;-;;351632918745451;
K2203675;1;OR;2;2022-12-21T09:01:25;;-;;351632918774162;
K2203676;1;OR;2;2022-12-21T09:04:12;;-;;353129151674603;
K2203678;1;OR;2;2022-12-21T09:08:58;;-;;353129151669785;
K2203677;1;OR;2;2022-12-21T09:06:06;;-;;351946456224210;
K2203679;1;OR;2;2022-12-21T09:12:43;;-;;351946456224244;
K2203706;1;OR;2;2022-12-22T14:47:22;;-;;354046115311545;
K2203760;1;OR;2;2022-12-30T12:22:50;;-;;352353598934138;
K2300027;1;OR;2;2023-01-05T09:20:33;;-;;352631692112408;
K2300029;1;OR;2;2023-01-05T09:21:06;;-;;350839825903088;
K2300026;1;OR;2;2023-01-05T09:20:08;;-;;350839825986869;
K2300030;1;OR;2;2023-01-05T09:21:34;;-;;350839825824995;
K2300028;1;OR;2;2023-01-05T09:20:51;;-;;350839825903799;
K2300068;1;OR;2;2023-01-09T13:41:43;;-;;350839825904607;
K2300073;1;OR;2;2023-01-09T13:43:47;;-;;354136530171762;
K2300072;1;OR;2;2023-01-09T13:43:27;;-;;354136530179476;
K2300069;1;OR;2;2023-01-09T13:42:25;;-;;350839825912550;
K2300067;1;OR;2;2023-01-09T13:41:19;;-;;350839825905521;
K2300071;1;OR;2;2023-01-09T13:43:07;;-;;354136530171705;
K2300070;1;OR;2;2023-01-09T13:42:48;;-;;354136530166713;
K2300074;1;OR;2;2023-01-09T13:45:33;;-;;351946456206308/351946456207801/351946456207835/351946456211985/351946456217495/351946456222529;
K2300076;1;OR;2;2023-01-09T13:47:11;;-;;354136530179344;
K2300075;1;OR;2;2023-01-09T13:45:53;;-;;354136530169436;
K2300090;1;OR;2;2023-01-11T09:40:55;;-;;354136530172372/354136530174808/354136530180094/354136530180219/354136530180276/354136530180698/354136530181654;
K2300102;1;OR;2;2023-01-12T09:16:34;;-;;352353598946744;
K2300100;1;OR;2;2023-01-12T09:16:00;;-;;354136530181381;
K2300101;1;OR;2;2023-01-12T09:16:16;;-;;354136530171135;
K2300103;1;OR;2;2023-01-12T09:16:50;;-;;354136530182074;
K2300140;1;OR;2;2023-01-16T09:48:27;;-;;354136530170582;
K2300139;1;OR;2;2023-01-16T09:48:04;;-;;354136530169840;
K2300141;1;OR;2;2023-01-16T09:48:51;;-;;354136530163223;
K2300137;1;OR;2;2023-01-16T09:47:32;;-;;351946456224178/351946456224186/351946456224350/351946456226306/351946456227049/351946456227056/351946456227080/351946456228120;
K2300138;1;OR;2;2023-01-16T09:47:48;;-;;354136530169964;
K2300149;1;OR;2;2023-01-16T15:35:50;;-;;356740312740054;
K2300182;1;OR;2;2023-01-19T10:33:34;;-;;354945972981961;
K2300202;1;OR;2;2023-01-23T16:08:56;;-;;351946456227429;
K2300206;1;OR;2;2023-01-23T16:14:11;;-;;351946456224012;
K2300203;1;OR;2;2023-01-23T16:10:21;;-;;351946456223915;
K2300204;1;OR;2;2023-01-23T16:11:51;;-;;351946456228062;
K2300205;1;OR;2;2023-01-23T16:13:18;;-;;351946456226983/351946456205482/351946456200608/351946456205714;
K2300208;1;OR;2;2023-01-23T16:15:26;;-;;351946456223865;
K2300207;1;OR;2;2023-01-23T16:14:57;;-;;351946456223584;
K2300214;1;OR;2;2023-01-24T09:26:02;;-;;352631692129063;
K2300215;1;OR;2;2023-01-24T09:57:53;;-;;356740312348353;
K2300216;1;OR;2;2023-01-24T09:59:18;;-;;352631694203619;
K2300242;1;OR;2;2023-01-26T09:44:29;;-;;356740312391031;
K2300245;1;OR;2;2023-01-26T10:35:17;;-;;356740312740591/356740312764369;
K2300248;1;OR;2;2023-01-26T12:04:23;;-;;352631694091303/356740311645155/352590528453529;
K2300250;1;OR;2;2023-01-26T14:47:50;;-;;356740312765010;
K2300273;1;OR;2;2023-01-27T14:08:54;;-;;356740315864158;
K2300275;1;OR;2;2023-01-27T14:09:57;;-;;352631694183027;
K2300279;1;OR;2;2023-01-27T16:37:16;;-;;352590528458130;
K2300280;1;OR;2;2023-01-27T16:38:54;;-;;352631692129121/352631692127851/356740312701965;
K2300288;1;OR;2;2023-01-31T14:51:41;;-;;352631694178092;
K2300289;1;OR;2;2023-01-31T14:53:05;;-;;352631694004207;
